user_key,device_id,suspected_pc,user_label,user_agent_info,oui_friendly,oui_raw,netdisco_info,user_country,timezone,fingerbank_label,device_category,vendor_name,inspected
0,0,False,,,ADEMCO,00d02d,,Germany,2,Internet of Things (IoT)/Home Assistant/Honeywell Home Assistant,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,United States,-4,Internet of Things (IoT)/Home Assistant/Honeywell Home Assistant,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,United States,-5,Internet of Things (IoT)/Home Assistant/Honeywell Home Assistant,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,United States,-5,Internet of Things (IoT)/Home Assistant/Honeywell Home Assistant,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,United States,-7,Internet of Things (IoT)/Home Assistant/Honeywell Home Assistant,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,United States,-7,Internet of Things (IoT)/Home Assistant/Honeywell Home Assistant,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,United States,-7,Internet of Things (IoT)/Home Assistant/Honeywell Home Assistant,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,United States,-7,Internet of Things (IoT)/Home Assistant/Honeywell Home Assistant,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,United States,-7,Internet of Things (IoT)/Home Assistant/Honeywell Home Assistant,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,United States,-7,Internet of Things (IoT)/Home Assistant/Honeywell Home Assistant,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,United States,-7,Internet of Things (IoT)/Home Assistant/Honeywell Home Assistant,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-6,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-6,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-5,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-6,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-6,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),1,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-5,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),1,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),1,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),2,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-5,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-5,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-5,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-5,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-5,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-6,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-6,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),(Unknown),Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-5,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-6,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-5,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),1,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-5,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-6,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-6,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),2,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-5,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),(Unknown),Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),(Unknown),Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),1,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,United States,-5,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,United States,-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,United States,-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,United States,-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,United States,-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,United States,-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,0
0,0,False,,,ADEMCO,00d02d,,United States,-5,Internet of Things (IoT)/Home Assistant/Honeywell Home Assistant,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-6,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,United States,-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-6,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,United States,-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),(Unknown),Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),(Unknown),Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),1,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-5,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-6,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-6,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-5,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-6,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-5,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-5,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-5,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-8,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-6,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-5,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-5,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-5,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-5,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-5,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-6,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-5,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-5,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,United States,-6,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-5,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-5,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-4,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-5,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,United States,-6,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,United States,-6,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
0,0,False,,,ADEMCO,00d02d,,(Unknown),-7,Internet of Things (IoT)/Honeywell IoT/Honeywell Smart Thermostat,Thermostat,Honeywell,1
